QuoteDate,ExpirationDate,SalesPersonID,CustomerID,ProductID,ProductGroupID,QuoteQty,UnitPrice,UOM,UnitSize,QuoteStatus,OrderNumber,CustomerTier,InvoiceNumber,UnitCost,PercentProfit
2023-07-18,2023-08-02,SREP5,CUST8,KHA-922-IQ3,PROD.Group17,10.74500712695317,5.336245630774456,EA,1.0,Lost,,4320717.807058823,,4.0645423143350605,0.31287737169183333
2022-12-31,2023-02-15,SREP2,CUST2,YSH-293-MR4,PROD.Group3,1.7631269517419008,89.85445454131488,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.33763113782607895
2023-05-07,2023-06-08,SREP5,CUST8,BVH-450-GH6,PROD.Group17,8.022021392914837,2.7044295636818587,EA,1.0,Lost,,4320717.807058823,,2.0027231536021746,0.35037614101458214
2022-08-18,2022-08-30,SREP2,CUST2,YSH-293-MR4,PROD.Group3,1.0484230789113018,80.37291342775312,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.19648282533761083
2022-10-16,2022-12-13,SREP9,CUST8,CSU-598-PE5,PROD.Group17,6.580635590315508,11.37347329926788,EA,1.0,Lost,,4320717.807058823,,8.57451520951044,0.32642756136848056
2023-08-03,2023-08-29,SREP5,CUST8,DOC-963-LN3,PROD.Group17,1.1292971293354523,1.5116997985108238,EA,1.0,Lost,,4320717.807058823,,1.1449785407725321,0.3202865771535421
2024-06-28,2024-06-21,SREP5,CUST8,JCK-589-YR3,PROD.Group17,20.92374840099469,7.026262067841984,EA,1.0,Lost,,4320717.807058823,,5.193779456954309,0.3528225690126363
2024-06-03,2024-06-30,SREP5,CUST8,FEQ-480-SB7,PROD.Group17,27.939118958307624,2.942877644154496,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.3243805237211155
2022-02-15,2022-02-20,SREP9,CUST8,FEQ-480-SB7,PROD.Group17,29.32485016518284,3.028045724628279,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.362708636765923
2022-06-07,2022-05-31,SREP9,CUST8,KHA-922-IQ3,PROD.Group17,20.63918866658253,5.322640202343069,EA,1.0,Lost,,4320717.807058823,,4.0645423143350605,0.30953002594434237
2023-06-01,2023-08-05,SREP5,CUST8,MFW-437-IP7,PROD.Group17,20.68346139178216,7.99922739568661,EA,1.0,Lost,,4320717.807058823,,5.982533470648816,0.33709697320240484
2022-07-05,2022-08-14,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.100207604551516,8.772676511596382,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.24061729208939864
2023-10-14,2023-11-07,SREP5,CUST8,WPY-048-QU1,PROD.Group17,1.0548635363453056,13.487322979771234,EA,1.0,Lost,,4320717.807058823,,10.158664921465968,0.32766688182337605
2021-12-11,2021-12-02,SREP9,CUST8,GMM-064-YA1,PROD.Group17,12.78340528242259,8.29959058710737,EA,1.0,Lost,,4320717.807058823,,6.771187111362352,0.22572164239565745
2023-06-16,2023-08-18,SREP5,CUST8,GMM-064-YA1,PROD.Group17,2.407957981803752,8.92836412845655,EA,1.0,Lost,,4320717.807058823,,6.771187111362352,0.31858180576259076
2023-12-18,2023-12-29,SREP5,CUST8,JCK-589-YR3,PROD.Group17,5.47897947091454,6.784219386122625,EA,1.0,Lost,,4320717.807058823,,5.193779456954309,0.3062201509228055
2023-05-25,2023-05-12,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.7340817207509085,8.786835328150179,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.2426196083299374
2023-11-16,2023-12-06,SREP5,CUST8,NKI-634-IN2,PROD.Group17,29.830292137500145,5.4588164467438585,EA,1.0,Lost,,4320717.807058823,,4.067366764514024,0.34210086347993424
2022-08-27,2022-10-15,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.762286294683687,8.661009969793838,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.22482559584653217
2024-03-22,2024-04-07,SREP5,CUST8,YIJ-615-RC9,PROD.Group17,6.486303673331248,1.157695484216551,EA,1.0,Lost,,4320717.807058823,,0.8956170112350079,0.292623375498586
2022-07-25,2022-09-15,SREP9,CUST20,VMO-318-HE4,PROD.Group12,767.7113727346484,0.1376043617244737,EA,1.0,Lost,,4320717.807058823,,0.10105982905982902,0.361612848592983
2023-08-22,2023-10-25,SREP5,CUST8,DPL-175-UH1,PROD.Group17,5.508552322913399,8.143025223464468,EA,1.0,Lost,,4320717.807058823,,5.976198994076099,0.3625759837542614
2022-09-28,2022-10-23,SREP9,CUST8,SDS-539-YR7,PROD.Group17,32.623500738072785,3.92567358362425,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.34522985886752633
2022-08-11,2022-10-20,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.8258607356636518,81.88257351285428,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.21895659525444872
2021-12-01,2021-12-08,SREP9,CUST8,INE-318-WH8,PROD.Group17,11.484274335906974,12.690566168088308,EA,1.0,Lost,,4320717.807058823,,9.965401977644023,0.27346254537025283
2022-12-10,2023-01-04,SREP2,CUST2,CZW-365-QK4,PROD.Group3,0.843804935209173,4.266667401789554,EA,1.0,Lost,,4320717.807058823,,3.5720185751785323,0.1944695448780812
2024-04-24,2024-06-11,SREP2,CUST2,BQC-332-KG0,PROD.Group12,2.2890784200165992,8.716986980440112,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.23274177140315283
2024-06-11,2024-07-02,SREP5,CUST8,XHU-687-JC0,PROD.Group17,1.0316787115463757,9.780434895002836,EA,1.0,Lost,,4320717.807058823,,7.301869074265381,0.3394426544119891
2022-01-22,2022-02-27,SREP9,CUST8,JSB-912-OR5,PROD.Group17,1.134360196111866,6.620501442478041,EA,1.0,Lost,,4320717.807058823,,5.115792382588775,0.2941302045427866
2024-04-26,2024-05-08,SREP5,CUST8,SDS-539-YR7,PROD.Group17,0.8301250432847868,3.951797834582032,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.35418198432583103
2022-09-21,2022-09-06,SREP9,CUST8,YIJ-615-RC9,PROD.Group17,9.528006439969303,1.1681921944177145,EA,1.0,Lost,,4320717.807058823,,0.8956170112350079,0.30434346351554886
2022-08-05,2022-08-01,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.22545088743854,8.79680829379434,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.24402996851080183
2022-08-17,2022-08-14,SREP9,CUST8,INE-318-WH8,PROD.Group17,16.09289451210208,13.192881883815495,EA,1.0,Lost,,4320717.807058823,,9.965401977644023,0.3238685116176818
2023-12-18,2023-12-19,SREP5,CUST8,PVW-062-BM7,PROD.Group17,25.44650618712216,4.389782548244958,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.3578088280839452
2023-10-14,2023-12-21,SREP2,CUST2,CZW-365-QK4,PROD.Group3,1.147561490327249,4.5360384492474655,EA,1.0,Lost,,4320717.807058823,,3.5720185751785323,0.2698809801180137
2023-12-07,2023-12-10,SREP5,CUST8,SDS-539-YR7,PROD.Group17,4.403787214867636,3.750061632672131,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.2850520486236419
2023-01-18,2023-02-22,SREP5,CUST8,DOC-963-LN3,PROD.Group17,2.155412201981843,1.5278550567153308,EA,1.0,Lost,,4320717.807058823,,1.1449785407725321,0.3343962374041236
2022-02-17,2022-03-27,SREP2,CUST2,CWL-587-JF4,PROD.Group3,0.8505278352053204,80.4627070262668,EA,1.0,Lost,,4320717.807058823,,67.33644738319856,0.19493543471887165
2021-12-09,2022-02-04,SREP9,CUST8,DPL-175-UH1,PROD.Group17,8.006731610513649,7.982154768463128,EA,1.0,Lost,,4320717.807058823,,5.976198994076099,0.3356574599298703
2022-07-25,2022-09-20,SREP2,CUST2,YSH-293-MR4,PROD.Group3,1.1754522901114308,84.69375217446307,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.2608056068694619
2023-07-22,2023-08-13,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.9288616300992396,89.69632934876078,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.3352771846212565
2022-02-25,2022-02-19,SREP9,CUST8,SDS-539-YR7,PROD.Group17,15.84230674487264,3.962861782891652,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.35797332186473235
2022-04-04,2022-04-23,SREP9,CUST8,YIJ-615-RC9,PROD.Group17,7.0105027920281255,1.1929246796496444,EA,1.0,Lost,,4320717.807058823,,0.8956170112350079,0.3319584874841369
2023-03-22,2023-03-30,SREP5,CUST8,MFW-437-IP7,PROD.Group17,45.41107238733418,7.832888185090803,EA,1.0,Lost,,4320717.807058823,,5.982533470648816,0.3092928311258261
2024-06-08,2024-06-08,SREP5,CUST8,AHG-875-FX0,PROD.Group17,30.88812959393372,5.873199831799379,EA,1.0,Lost,,4320717.807058823,,4.380190476190476,0.3408548928921004
2022-01-06,2022-01-22,SREP2,CUST2,CWL-587-JF4,PROD.Group3,0.8450919734552342,84.94818825854857,EA,1.0,Lost,,4320717.807058823,,67.33644738319856,0.26154841188940414
2024-07-02,2024-06-22,SREP5,CUST8,JCK-589-YR3,PROD.Group17,6.645408897821104,6.967810450231468,EA,1.0,Lost,,4320717.807058823,,5.193779456954309,0.34156841043794933
2023-09-27,2023-10-22,SREP5,CUST8,NKI-634-IN2,PROD.Group17,5.657173047320775,5.369338045034064,EA,1.0,Lost,,4320717.807058823,,4.067366764514024,0.32010176507296156
2021-10-22,2021-11-26,SREP9,CUST8,GMM-064-YA1,PROD.Group17,17.963009120725843,8.506970270157762,EA,1.0,Lost,,4320717.807058823,,6.771187111362352,0.2563484260954315
2022-12-02,2022-11-16,SREP9,CUST8,PVW-062-BM7,PROD.Group17,2.1753559142121954,4.192009101081793,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.2966352894023763
2023-05-04,2023-06-04,SREP2,CUST2,BQC-332-KG0,PROD.Group12,1.7694337428554818,9.181985304985476,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.29850105951334444
2021-12-22,2022-02-07,SREP2,CUST2,CWL-587-JF4,PROD.Group3,1.1113077047198878,84.12413526167771,EA,1.0,Lost,,4320717.807058823,,67.33644738319856,0.24931056702388377
2022-07-18,2022-08-29,SREP9,CUST8,SDS-539-YR7,PROD.Group17,1.80675573100455,3.79762063072901,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.3013493242073319
2022-03-13,2022-04-23,SREP2,CUST2,YSH-293-MR4,PROD.Group3,1.006049098276042,78.76872487933551,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.1726018439854757
2021-12-26,2021-12-31,SREP9,CUST8,FEQ-480-SB7,PROD.Group17,6.594871388669956,2.909723729746777,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.3094602980658231
2022-09-06,2022-09-11,SREP9,CUST8,FEQ-480-SB7,PROD.Group17,7.22413347913776,2.9863483372441064,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.343943599812605
2022-09-15,2022-10-15,SREP2,CUST2,BQC-332-KG0,PROD.Group12,1.9917944616439025,9.313561311118436,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.3171083190215269
2023-10-28,2023-12-15,SREP5,CUST8,PVW-062-BM7,PROD.Group17,32.53313934255986,4.331576288272143,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.33980498102039647
2023-10-08,2023-09-28,SREP5,CUST8,DOC-963-LN3,PROD.Group17,17.45582084031307,1.4742640429124076,EA,1.0,Lost,,4320717.807058823,,1.1449785407725321,0.287590981327652
2023-03-12,2023-04-02,SREP2,CUST2,YSH-293-MR4,PROD.Group3,1.004120912779989,90.4102381652851,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.34590488991896545
2022-01-16,2022-02-18,SREP9,CUST8,FEQ-480-SB7,PROD.Group17,35.88931657074817,2.8697645079751544,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.29147748618694386
2021-10-29,2021-12-14,SREP2,CUST2,YSH-293-MR4,PROD.Group3,1.065796349438903,79.51781452885432,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.18375327376527434
2022-05-21,2022-06-06,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.9781053370605484,80.18493116454141,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.19368440059712808
2024-07-26,2024-08-07,SREP5,CUST8,FEQ-480-SB7,PROD.Group17,27.28610117844397,2.976057815201909,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.3393125656278574
2021-12-20,2022-01-30,SREP2,CUST2,CWL-587-JF4,PROD.Group3,0.8860158803268159,85.18115448742506,EA,1.0,Lost,,4320717.807058823,,67.33644738319856,0.26500814637095066
2023-05-07,2023-05-31,SREP5,CUST8,SDS-539-YR7,PROD.Group17,20.78442056456492,3.8304134842672095,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.31258661248343167
2022-05-01,2022-04-27,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.8565700534377674,81.7001186753468,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.21624045532412636
2023-03-19,2023-03-06,SREP2,CUST2,FCF-211-HV8,PROD.Group3,54.97398759380973,0.1824467885015464,EA,1.0,Lost,,4320717.807058823,,0.14006800093649696,0.30255866637421935
2023-07-27,2023-08-14,SREP2,CUST2,BQC-332-KG0,PROD.Group12,2.250342005215302,9.363369233818254,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.3241520724419072
2023-06-30,2023-07-18,SREP5,CUST8,GMM-064-YA1,PROD.Group17,32.04773604464452,9.213840516693605,EA,1.0,Lost,,4320717.807058823,,6.771187111362352,0.3607422694363847
2022-05-04,2022-06-17,SREP9,CUST8,ADJ-806-EA5,PROD.Group17,7.522379255751772,11.195895280159416,EA,1.0,Lost,,4320717.807058823,,8.705037421673246,0.2861398220166855
2021-12-24,2022-02-23,SREP9,CUST20,PMV-260-LH7,PROD.Group12,137.1325864202319,0.5700761362743894,EA,1.0,Lost,,4320717.807058823,,0.45255196399995046,0.25969210526827313
2024-04-20,2024-05-10,SREP2,CUST2,BQC-332-KG0,PROD.Group12,2.2453120659962646,9.329500509516162,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.3193624138953232
2022-11-18,2022-11-10,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.683255599386309,8.74897583554849,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.23726558198127426
2023-06-03,2023-07-26,SREP2,CUST2,BQC-332-KG0,PROD.Group12,3.67778995262744,8.949517461846035,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.26562584455787647
2022-07-07,2022-07-17,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.186302558822003,8.724073542317607,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.23374394117369665
2022-12-20,2023-01-15,SREP5,CUST8,BOA-481-MK8,PROD.Group17,0.8522622713804747,1.0786795663463364,EA,1.0,Lost,,4320717.807058823,,0.8169687019920385,0.3203438071937893
2022-10-03,2022-10-07,SREP2,CUST2,DKX-301-HR6,PROD.Group27,44.68705010401347,1.2843515465303816,EA,1.0,Lost,,4320717.807058823,,1.0922873106060604,0.17583673641484812
2022-03-27,2022-05-27,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.9358090948773684,79.9051144439846,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.18951886912501759
2023-03-05,2023-02-21,SREP5,CUST8,BVH-450-GH6,PROD.Group17,47.22552121198787,2.5826820375560886,EA,1.0,Lost,,4320717.807058823,,2.0027231536021746,0.289585149555383
2022-12-18,2022-12-17,SREP5,CUST8,FEQ-480-SB7,PROD.Group17,47.63355818010797,2.9903658748069577,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.34575160855266496
2023-05-12,2023-06-16,SREP5,CUST8,DPL-175-UH1,PROD.Group17,5.480078343843717,8.135459188900116,EA,1.0,Lost,,4320717.807058823,,5.976198994076099,0.3613099558706766
2023-07-17,2023-09-07,SREP5,CUST8,GMM-064-YA1,PROD.Group17,6.579511750126905,9.056283087186966,EA,1.0,Lost,,4320717.807058823,,6.771187111362352,0.33747346488034896
2023-07-19,2023-08-19,SREP5,CUST8,KHA-922-IQ3,PROD.Group17,5.262263321927502,5.381476480195485,EA,1.0,Lost,,4320717.807058823,,4.0645423143350605,0.3240055248571988
2022-09-19,2022-09-17,SREP9,CUST8,KHA-922-IQ3,PROD.Group17,4.037237016528548,5.485044693049471,EA,1.0,Lost,,4320717.807058823,,4.0645423143350605,0.34948642894047427
2023-05-03,2023-07-11,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.348972907410682,8.929546857228969,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.26280163493511627
2021-11-08,2021-12-22,SREP9,CUST8,SDS-539-YR7,PROD.Group17,31.172553593814,3.588795082021424,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.2297900471987501
2022-01-15,2022-02-04,SREP9,CUST8,KHA-922-IQ3,PROD.Group17,9.127665868772493,5.499186556918277,EA,1.0,Lost,,4320717.807058823,,4.0645423143350605,0.35296575398500113
2021-12-08,2021-12-24,SREP9,CUST8,BVH-450-GH6,PROD.Group17,5.646262246385506,2.5107570813415983,EA,1.0,Lost,,4320717.807058823,,2.0027231536021746,0.25367157054416356
2023-09-25,2023-11-06,SREP5,CUST8,MFW-437-IP7,PROD.Group17,18.04942430183214,7.732620623442172,EA,1.0,Lost,,4320717.807058823,,5.982533470648816,0.2925327808660896
2023-04-12,2023-05-18,SREP5,CUST8,BVH-450-GH6,PROD.Group17,5.179171966561858,2.5811703434441724,EA,1.0,Lost,,4320717.807058823,,2.0027231536021746,0.28883033024388843
2023-01-12,2023-02-26,SREP5,CUST8,DOC-963-LN3,PROD.Group17,0.9157714234501176,1.551948683976675,EA,1.0,Lost,,4320717.807058823,,1.1449785407725321,0.35543910100669196
2024-01-30,2024-03-03,SREP2,CUST2,CYT-013-YW2,PROD.Group14,0.8414324967064205,2.8797550285172324,EA,1.0,Lost,,4320717.807058823,,2.1080460846759084,0.3660778336162261
2023-01-04,2023-02-06,SREP5,CUST8,YIJ-615-RC9,PROD.Group17,79.50267594121671,1.161085172749137,EA,1.0,Lost,,4320717.807058823,,0.8956170112350079,0.29640812778674513
2022-03-02,2022-03-13,SREP9,CUST8,PVW-062-BM7,PROD.Group17,38.59840970476639,4.218670411449039,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.30488193082187104
2022-09-24,2022-10-09,SREP9,CUST8,DPL-175-UH1,PROD.Group17,4.432892971831034,7.82879688462418,EA,1.0,Lost,,4320717.807058823,,5.976198994076099,0.3099960179345545
2023-09-10,2023-09-05,SREP5,CUST8,TKQ-822-OI7,PROD.Group17,5.57895686438732,0.8024533149473028,EA,1.0,Lost,,4320717.807058823,,0.6164634146341463,0.30170468497880965
2023-07-31,2023-09-10,SREP2,CUST2,LYR-994-BQ5,PROD.Group24,2.7765304481756257,8.036392274247767,EA,1.0,Lost,,4320717.807058823,,5.872277770068866,0.3685306773479691
2024-03-01,2024-02-29,SREP5,CUST8,NKI-634-IN2,PROD.Group17,40.88011114182369,5.470808354637007,EA,1.0,Lost,,4320717.807058823,,4.067366764514024,0.34504918572069515
2024-06-03,2024-06-17,SREP5,CUST8,SDS-539-YR7,PROD.Group17,2.151536929354474,3.763824288752679,EA,1.0,Lost,,4320717.807058823,,2.918217699188639,0.28976816561668683
2023-11-12,2023-11-29,SREP5,CUST8,XHU-687-JC0,PROD.Group17,0.9277300013819694,9.566068237950264,EA,1.0,Lost,,4320717.807058823,,7.301869074265381,0.31008487561969555
2022-11-01,2022-12-08,SREP2,CUST2,BQC-332-KG0,PROD.Group12,3.874008603461766,9.035976378544952,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.27785272046857545
2022-02-12,2022-03-17,SREP9,CUST8,NKI-634-IN2,PROD.Group17,11.091659587658569,5.366711988035024,EA,1.0,Lost,,4320717.807058823,,4.067366764514024,0.31945612450227306
2023-06-16,2023-06-26,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.238148640093277,8.99643508763964,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.27226085700662944
2023-10-08,2023-11-23,SREP5,CUST8,PVW-062-BM7,PROD.Group17,1.1626383464550014,4.170772111166594,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.2900664509526639
2023-06-21,2023-06-13,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.8175755554963495,91.88386365077125,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.36784222563529334
2022-01-01,2022-02-13,SREP2,CUST2,CYT-013-YW2,PROD.Group14,0.8012789483555863,2.881977798381825,EA,1.0,Lost,,4320717.807058823,,2.1080460846759084,0.36713225547196765
2022-04-03,2022-04-27,SREP2,CUST2,LYR-994-BQ5,PROD.Group24,1.0087885844548434,7.92647540849497,EA,1.0,Lost,,4320717.807058823,,5.872277770068866,0.349812750496306
2022-07-10,2022-09-08,SREP5,CUST142,MSA-986-LH3,PROD.Group3,183.39369524541803,1.4400150549963198,EA,1.0,Lost,,4320717.807058823,,1.0537622489915788,0.36654644477383225
2022-04-15,2022-05-18,SREP9,CUST8,KHA-922-IQ3,PROD.Group17,4.315134946893834,5.4274775270761575,EA,1.0,Lost,,4320717.807058823,,4.0645423143350605,0.3353231698275644
2023-01-20,2023-01-09,SREP5,CUST8,TKQ-822-OI7,PROD.Group17,3.4937892608531658,0.8322138987902575,EA,1.0,Lost,,4320717.807058823,,0.6164634146341463,0.3499810029832071
2023-11-09,2023-12-05,SREP5,CUST8,TKQ-822-OI7,PROD.Group17,0.8639494002754935,0.8213567673289334,EA,1.0,Lost,,4320717.807058823,,0.6164634146341463,0.33236903899055464
2022-08-20,2022-09-09,SREP2,CUST2,BQC-332-KG0,PROD.Group12,2.041843891005144,9.395749458755873,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.3287312298890389
2023-01-28,2023-01-29,SREP5,CUST8,INE-318-WH8,PROD.Group17,4.529658097464851,12.932622879219926,EA,1.0,Lost,,4320717.807058823,,9.965401977644023,0.2977522540718825
2022-07-24,2022-08-02,SREP9,CUST8,BOA-481-MK8,PROD.Group17,28.237789053271896,1.1170039815546884,EA,1.0,Lost,,4320717.807058823,,0.8169687019920385,0.3672543132081622
2023-09-08,2023-11-16,SREP5,CUST8,PTR-975-QB4,PROD.Group17,2.076364805591913,8.085966024117484,EA,1.0,Lost,,4320717.807058823,,5.941111111111111,0.361019154985176
2022-10-28,2023-01-02,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.952685461328706,82.58132319724724,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.22935863197217668
2024-07-24,2024-07-29,SREP9,CUST20,ZYN-969-PU7,PROD.Group11,49.42873878156895,3.957002634935651,EA,1.0,Lost,,4320717.807058823,,3.032101238390093,0.3050364495865706
2024-03-12,2024-05-19,SREP5,CUST8,FEQ-480-SB7,PROD.Group17,6.333221621336975,2.907183299756664,EA,1.0,Lost,,4320717.807058823,,2.2220786182251344,0.30831703069027805
2023-09-18,2023-11-04,SREP5,CUST8,INE-318-WH8,PROD.Group17,0.8711333735331058,13.252455400791582,EA,1.0,Lost,,4320717.807058823,,9.965401977644023,0.3298465461324693
2023-01-09,2023-02-01,SREP5,CUST8,PVW-062-BM7,PROD.Group17,0.8271753716141148,4.420010574821014,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.3671586947093284
2023-12-27,2024-02-05,SREP5,CUST8,DPL-175-UH1,PROD.Group17,27.874651310731053,8.06826139117782,EA,1.0,Lost,,4320717.807058823,,5.976198994076099,0.3500657188918033
2022-02-22,2022-04-22,SREP9,CUST8,YSW-206-XJ5,PROD.Group17,1.8203652867170184,17.210558167371534,EA,1.0,Lost,,4320717.807058823,,12.69670634920635,0.3555136028208873
2023-07-27,2023-07-30,SREP9,CUST20,ZYN-969-PU7,PROD.Group11,83.05549188682903,3.956893641679882,EA,1.0,Lost,,4320717.807058823,,3.032101238390093,0.3050005031430981
2024-03-19,2024-05-18,SREP5,CUST8,MFW-437-IP7,PROD.Group17,35.227887380765395,7.92807253204018,EA,1.0,Lost,,4320717.807058823,,5.982533470648816,0.3252032054540878
2022-02-04,2022-02-03,SREP2,CUST2,CWL-587-JF4,PROD.Group3,0.8183693572539648,81.82740721161034,EA,1.0,Lost,,4320717.807058823,,67.33644738319856,0.21520232194529887
2022-06-27,2022-07-09,SREP9,CUST8,DOC-963-LN3,PROD.Group17,15.176066159871484,1.5270426287928538,EA,1.0,Lost,,4320717.807058823,,1.1449785407725321,0.33368668006872687
2024-07-11,2024-07-18,SREP5,CUST8,PVW-062-BM7,PROD.Group17,5.846797148990312,4.194146339576453,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.2972963611670655
2022-12-20,2023-01-04,SREP2,CUST2,FCF-211-HV8,PROD.Group3,71.03303241802901,0.175133808345696,EA,1.0,Lost,,4320717.807058823,,0.14006800093649696,0.25034845342796697
2024-02-04,2024-03-16,SREP5,CUST8,YSW-206-XJ5,PROD.Group17,36.08102605902005,16.385174685301163,EA,1.0,Lost,,4320717.807058823,,12.69670634920635,0.29050591820022464
2022-04-10,2022-05-05,SREP9,CUST8,DOC-963-LN3,PROD.Group17,6.590780000717992,1.5304381677817946,EA,1.0,Lost,,4320717.807058823,,1.1449785407725321,0.33665227188379254
2022-04-04,2022-04-01,SREP9,CUST8,PVW-062-BM7,PROD.Group17,3.3479805340026285,4.253780677410156,EA,1.0,Lost,,4320717.807058823,,3.2329901363504496,0.31574192868154644
2024-07-18,2024-07-27,SREP5,CUST8,YIJ-615-RC9,PROD.Group17,4.020500994753928,1.1674685792961723,EA,1.0,Lost,,4320717.807058823,,0.8956170112350079,0.30353551200004075
2022-06-28,2022-08-01,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.315212910529506,8.725215496009502,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.23390543436167166
2024-03-13,2024-04-01,SREP2,CUST2,BQC-332-KG0,PROD.Group12,3.283737718039221,8.793917118935449,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.24362110338057003
2022-07-17,2022-08-08,SREP9,CUST29,QTC-801-ZN8,PROD.Group44,633.3133690010146,0.0311030534305604,EA,1.0,Lost,,4320717.807058823,,0.025803332352941164,0.20538901740011697
2022-08-06,2022-10-17,SREP2,CUST2,BQC-332-KG0,PROD.Group12,3.489767507860785,8.850628144306796,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.251641082076332
2023-11-17,2023-12-16,SREP5,CUST8,TKQ-822-OI7,PROD.Group17,19.752483321458943,0.842180188925497,EA,1.0,Lost,,4320717.807058823,,0.6164634146341463,0.366147883123457
2022-09-26,2022-10-20,SREP2,CUST2,BQC-332-KG0,PROD.Group12,4.08546626325445,9.181197904053066,EA,1.0,Lost,,4320717.807058823,,7.071218954897676,0.29838970658573294
2023-08-23,2023-09-13,SREP2,CUST2,YSH-293-MR4,PROD.Group3,0.9124992706031062,90.63258386467272,EA,1.0,Lost,,4320717.807058823,,67.17431435346708,0.34921487084735514
2022-09-08,2022-10-06,SREP8,CUST132,ZXH-481-BM5,PROD.Group3,479.6635556745222,0.2185807075920344,EA,1.0,Lost,,4320717.807058823,,0.1671138888888889,0.30797451393980124
2022-12-17,2023-01-21,SREP5,CUST8,NJZ-151-UE2,PROD.Group17,15.349674196973837,1.759815449448224,EA,1.0,Lost,,4320717.807058823,,1.352148348496025,0.3014958391256708
2023-08-21,2023-09-22,SREP5,CUST8,NKI-634-IN2,PROD.Group17,13.84072803784282,5.287932172684432,EA,1.0,Lost,,4320717.807058823,,4.067366764514024,0.3000873731917418
